origem,destino,distancia,tempo,carregamento
Thor Volvo - RP,SAU 5 - Eco050 - Servico Atendimento Usuario,309.616332109291,185.76979926557462,2653.8542752224944
Thor Volvo - RP,Hotel Sul,395.11824987769893,237.07094992661936,1077.5952269391787
Thor Volvo - RP,SAU 6 - Eco 050 - Servico Apoio Usuario,279.43403701523096,167.66042220913857,762.0928282233572
Thor Volvo - RP,Posto Galo Branco Franca - Shell Recharge,80.73519839602871,48.44111903761723,96.88223807523445
Thor Volvo - RP,Posto Rabi Ibate,83.84046096041362,50.30427657624817,33.536184384165445
Thor Volvo - RP,Posto BR - Pau Seco,80.05028444709252,48.030170668255515,32.02011377883701
Thor Volvo - RP,Posto Bizungao III,225.22712981164887,135.13627788698932,270.27255577397864
Thor Volvo - RP,Auto Posto Orbi,201.1584832880635,120.6950899728381,241.3901799456762
Thor Volvo - RP,Volvo Posto Crossville,278.36144293125074,167.01686575875044,111.3445771725003
Thor Volvo - RP,Frango Assado Itu - Tupinambá,249.8642580682203,149.9185548409322,166.5761720454802
Thor Volvo - RP,Porsche Service | Body & Paint Stuttgart,290.8703883493823,174.5222330096294,49.8634951456084
Thor Volvo - RP,Porsche Center São Paulo - Stuttgart,288.13870179543443,172.88322107726066,49.395206022074476
Thor Volvo - RP,Audi Center Uberlândia,259.35730495726193,155.61438297435717,103.74292198290478
Thor Volvo - RP,Audi Center Ribeirão Preto,3.4135219425853065,2.0481131655511837,1.3654087770341226
Thor Volvo - RP,Eurobike Special BYD,3.2239462762056714,1.9343677657234029,6.447892552411343
Thor Volvo - RP,Graal Topazio,0.009680197251243867,0.00580811835074632,0.0038720789004975465
Thor Volvo - RP,Frango Assado,21.60567146632446,12.963402879794675,8.642268586529784
Thor Volvo - RP,Posto Jardim do Trevo,204.98616409549692,122.99169845729814,245.98339691459628
Thor Volvo - RP,Posto Fase Quattro,347.27976901705784,208.3678614102347,2815.781910949118
Thor Volvo - RP,EZVolt Canindé,283.76395638260595,170.25837382956357,283.76395638260595
Thor Volvo - RP,Eletroposto EZVolt / 99 - 100% elétrico,289.4396187015687,173.66377122094121,86.83188561047061
Thor Volvo - RP,Movida Tatuapé,285.66019038661136,171.3961142319668,342.7922284639336
Thor Volvo - RP,Shell Recharge - Frango Assado Jacareí,294.87568942458705,176.92541365475225,117.95027576983482
Thor Volvo - RP,Posto Campeão 28,264.38492434427974,158.63095460656785,264.38492434427974
Thor Volvo - RP,Frango Assado Carvalho Pinto,303.99577012110524,182.39746207266316,121.59830804844208
Thor Volvo - RP,CPFL,198.49900235934663,119.09940141560799,238.19880283121597
Thor Volvo - RP,Hub EZVolt,289.92238812515956,173.95343287509573,289.92238812515956
Thor Volvo - RP,Ibis Jundiaí Shopping ,239.35077971506848,143.61046782904108,1305.549707536737
Thor Volvo - RP,3333 Avenida Nove de Julho,239.54552556357922,143.72731533814752,653.3059788097615
Thor Volvo - RP,Avenida Nove de Julho,239.72303042546574,143.83381825527945,1943.7002466929655
Thor Volvo - RP,Riviera Shopping Estacionamento ,339.50477029088825,203.70286217453295,58.200817764152276
Thor Volvo - RP,Volvo - Posto 6,79.88915210932028,47.93349126559217,29.958432040995106
Thor Volvo - RP,Zletric - Rancho Empyero,121.48393583744067,72.8903615024644,121.48393583744068
Thor Volvo - RP,Volvo Charger - Posto Ongaratto 500,399.0723536185822,239.4434121711493,498.84044202322775
Thor Volvo - RP,Shell Recharge - Posto Papa,280.2598749465992,168.15592496795952,336.31184993591904
Thor Volvo - RP,Eletroposto Eletroposto Volvo Carga Rápida,374.5934283145535,224.75605698873207,149.8373713258214
Thor Volvo - RP,Posto Arco Íris Roseira,316.3403352780677,189.8042011668406,126.53613411122708
Thor Volvo - RP,Eletroposto Tupinambá - Shopping Tamboré,273.07075394597337,163.842452367584,744.7384198526546
Thor Volvo - RP,Eletropostos Volvo - Shopping Tamboré,273.0588484294103,163.83530905764619,2340.5044151092316
Thor Volvo - RP,(re)energisa - Alsol Energias Renováveis,261.44829748510926,156.86897849106555,313.7379569821311
Thor Volvo - RP,EDP | Graal 125 Sul (Plug&GO),184.06103148321236,110.43661888992742,73.62441259328494
Thor Volvo - RP,EDP | Graal Trevo (Plug&GO),10.774115851012455,6.464469510607474,4.309646340404982
Thor Volvo - RP,Posto San Remo,298.72619537419695,179.23571722451817,814.7078055659916
Thor Volvo - RP,Pão de Açúcar Jardim Paulista,287.057648575498,172.23458914529877,5382.330910790587
Thor Volvo - RP,Shopping Cidade São Paulo,286.151801717309,171.69108103038542,2452.7297290055058
Thor Volvo - RP,Posto Guararema,290.2483126162035,174.14898756972212,348.29797513944425
Thor Volvo - RP,Posto GAP São José dos Campos,296.14768031480355,177.6886081888821,355.3772163777642
Thor Volvo - RP,Graal dos 500,322.3297455754622,193.39784734527734,386.7956946905547
Thor Volvo - RP,Eletroposto Graal Estrela,345.1842546432633,207.11055278595796,414.2211055719159
Thor Volvo - RP,EDP | Graal Coral (Plug&GO),95.25601675040389,57.15361005024233,32.659205742995624
Thor Volvo - RP,EDP | Graal Petropen (Plug&GO),379.5725770569459,227.74354623416752,151.82903082277835
Thor Volvo - RP,EDP | Graal Buenos Aires (Plug&GO),369.0805092526578,221.44830555159467,147.63220370106313
Thor Volvo - RP,EDP | Graal Topázio (Plug&GO),162.61844946009967,97.5710696760598,55.75489695774846
Audi Center Ribeirão Preto,Graal Itatiaia,364.70019971873455,218.82011983124073,182.35009985936728
Audi Center Ribeirão Preto,BR-153,341.4823487674012,204.88940926044071,128.05588078777544
Audi Center Ribeirão Preto,Eletroposto Kinsol - Alicante,293.89012395690344,176.33407437414206,293.89012395690344
Audi Center Ribeirão Preto,Eletroposto Shell - GTMaxEnergy,215.4918974390685,129.2951384634411,323.2378461586028
Audi Center Ribeirão Preto,Eletrograal - Graal Pinda,312.6250684357919,187.57504106147513,156.31253421789594
Audi Center Ribeirão Preto,Graal 56,238.4997870329375,143.09987221976252,119.24989351646875
Audi Center Ribeirão Preto,Eletrograal Alemão,342.9486095088133,205.769165705288,171.47430475440666
Audi Center Ribeirão Preto,Rodovia Washington Luís,97.81725711179023,58.690354267074134,97.81725711179023
Audi Center Ribeirão Preto,Rodovia Anhanguera,164.2397605704728,98.54385634228368,164.2397605704728
Audi Center Ribeirão Preto,Posto Calopysita,223.7383009791186,134.24298058747115,447.4766019582372
Audi Center Ribeirão Preto,GTMaxEnergy - Margutti Multimarcas,177.93650494593365,106.76190296756019,266.9047574189005
Audi Center Ribeirão Preto,Hub de Recarga Go Electric - Riacho Grande,312.9834183674189,187.79005102045133,52.16390306123648
Audi Center Ribeirão Preto,Paradouro Batistella ,291.04733985014934,174.6284039100896,582.0946797002987
Audi Center Ribeirão Preto,Luminares Energia Solar,226.09991945605944,135.65995167363565,339.1498791840892
Audi Center Ribeirão Preto,Eletrograal 67,230.76111191235753,138.45666714741452,461.52222382471507
Audi Center Ribeirão Preto,Avenida Interlagos,296.53134347363624,177.91880608418177,808.7218458371898
Audi Center Ribeirão Preto,Cluster Go Electric - Cajamar,256.0839162682935,153.6503497609761,128.04195813414674
Audi Center Ribeirão Preto,Posto Petrobull,199.96708538981818,119.98025123389091,545.3647783358678
Audi Center Ribeirão Preto,Shell Recharge - Zarp Limão (Carrefour),280.078982110799,168.0473892664794,700.1974552769975
Audi Center Ribeirão Preto,Shell Recharge - Posto Arinella Bandeirantes,288.91439893869165,173.348639363215,288.91439893869165
Audi Center Ribeirão Preto,Shell Recharge - Posto Shell São Gualter,281.66159493766014,168.99695696259607,337.99391392519215
Audi Center Ribeirão Preto,Avenida da Liberdade,236.14479500361273,141.68687700216762,644.031259100762
Audi Center Ribeirão Preto,AGL Eletrônicos do Brasil,321.47281273578744,192.88368764147248,642.9456254715749
Audi Center Ribeirão Preto,Posto Branquinho,199.5068462963172,119.70410777779033,1710.0586825398618
Audi Center Ribeirão Preto,Eletroposto GoElectric,68.86394889156875,41.31836933494125,34.43197444578438
Audi Center Ribeirão Preto,Lagoa Eco Towers Resort,397.8288160913974,238.69728965483844,1084.9876802492656
Audi Center Ribeirão Preto,Maxi Shopping Jundiai,236.38732757337834,141.832396544027,2026.1770934861001
Audi Center Ribeirão Preto,ATM EVs,172.22946898441265,103.33768139064759,258.344203476619
Audi Center Ribeirão Preto,Posto Moinho I,239.98048832466785,143.9882929948007,287.9765859896014
Audi Center Ribeirão Preto,SAU 3 - Eco050 - Servico Atendimento Usuario,398.67572533549253,239.20543520129553,3417.2205028756503
Audi Center Ribeirão Preto,SAU 4 - Eco050 - Servico Apoio Usuario,346.1111229023781,207.66667374142688,2966.6667677346695
Audi Center Ribeirão Preto,SAU 5 - Eco050 - Servico Atendimento Usuario,310.6848544071965,186.4109126443179,2663.0130377759697
Audi Center Ribeirão Preto,Hotel Sul,392.87486677171603,235.72492006302963,1071.4769093774073
Audi Center Ribeirão Preto,SAU 6 - Eco 050 - Servico Apoio Usuario,280.3294383152171,168.19766298913027,764.5348317687739
Audi Center Ribeirão Preto,Posto Galo Branco Franca - Shell Recharge,83.44259156315916,50.06555493789549,100.13110987579098
Audi Center Ribeirão Preto,Posto Rabi Ibate,81.49138661541144,48.894831969246866,32.59655464616458
Audi Center Ribeirão Preto,Posto BR - Pau Seco,77.11817941268625,46.27090764761175,30.8472717650745
Audi Center Ribeirão Preto,Posto Bizungao III,222.47897182231347,133.48738309338808,266.97476618677615
Audi Center Ribeirão Preto,Auto Posto Orbi,198.7913380048072,119.27480280288432,238.54960560576865
Audi Center Ribeirão Preto,Volvo Posto Crossville,281.51975680652816,168.9118540839169,112.60790272261127
Audi Center Ribeirão Preto,Frango Assado Itu - Tupinambá,249.14347526455055,149.48608515873033,166.09565017636703
Audi Center Ribeirão Preto,Porsche Service | Body & Paint Stuttgart,290.75253076712767,174.4515184602766,49.84329098865045
Audi Center Ribeirão Preto,Porsche Center São Paulo - Stuttgart,288.07421273475376,172.84452764085225,49.384150754529216
Audi Center Ribeirão Preto,Audi Center Uberlândia,260.1102463273661,156.06614779641964,104.04409853094644
Audi Center Ribeirão Preto,Thor Volvo - RP,3.4135219425853065,2.0481131655511837,6.827043885170613
Audi Center Ribeirão Preto,Eurobike Special BYD,1.0976694393774296,0.6586016636264577,2.195338878754859
Audi Center Ribeirão Preto,Graal Topazio,3.414781077401025,2.048868646440615,1.36591243096041
Audi Center Ribeirão Preto,Frango Assado,21.556008570902733,12.933605142541639,8.622403428361094
Audi Center Ribeirão Preto,Posto Jardim do Trevo,204.80780069197374,122.88468041518425,245.7693608303685
Audi Center Ribeirão Preto,Posto Fase Quattro,346.0360372228944,207.62162233373664,2805.6975991045488
Audi Center Ribeirão Preto,EZVolt Canindé,283.8159655377458,170.28957932264748,283.8159655377458
Audi Center Ribeirão Preto,Eletroposto EZVolt / 99 - 100% elétrico,289.52740439035585,173.71644263421354,86.85822131710677
Audi Center Ribeirão Preto,Movida Tatuapé,285.7503461336549,171.45020768019293,342.90041536038586
Audi Center Ribeirão Preto,Shell Recharge - Frango Assado Jacareí,295.6924431723339,177.41546590340036,118.27697726893356
Audi Center Ribeirão Preto,Posto Campeão 28,264.33800495136245,158.60280297081746,264.33800495136245
Audi Center Ribeirão Preto,Frango Assado Carvalho Pinto,304.97854923700464,182.98712954220278,121.99141969480186
Audi Center Ribeirão Preto,CPFL,198.41342550769988,119.04805530461994,238.09611060923987
Audi Center Ribeirão Preto,Hub EZVolt,289.9746062600458,173.9847637560275,289.9746062600458
Audi Center Ribeirão Preto,Ibis Jundiaí Shopping ,239.26609161105296,143.55965496663177,1305.0877724239253
Audi Center Ribeirão Preto,3333 Avenida Nove de Julho,239.4581206763249,143.67487240579496,653.0676018445224
Audi Center Ribeirão Preto,Avenida Nove de Julho,239.6320500485153,143.7792300291092,1942.962567960935
Audi Center Ribeirão Preto,Riviera Shopping Estacionamento ,339.9769891432465,203.9861934859479,58.28176956741368
Audi Center Ribeirão Preto,Volvo - Posto 6,79.80875635273294,47.88525381163977,29.928283632274855
Audi Center Ribeirão Preto,Zletric - Rancho Empyero,121.22481763292947,72.73489057975769,121.22481763292947
Audi Center Ribeirão Preto,Volvo Charger - Posto Ongaratto 500,397.37515282914,238.425091697484,496.718941036425
Audi Center Ribeirão Preto,Shell Recharge - Posto Papa,280.2583472106658,168.15500832639947,336.31001665279894
Audi Center Ribeirão Preto,Eletroposto Eletroposto Volvo Carga Rápida,375.5548909975405,225.3329345985243,150.2219563990162
Audi Center Ribeirão Preto,Posto Arco Íris Roseira,317.997265136042,190.7983590816252,127.1989060544168
Audi Center Ribeirão Preto,Eletroposto Tupinambá - Shopping Tamboré,272.88595030724804,163.73157018434884,744.2344099288583
Audi Center Ribeirão Preto,Eletropostos Volvo - Shopping Tamboré,272.8734158966809,163.72404953800856,2338.914993400122
Audi Center Ribeirão Preto,(re)energisa - Alsol Energias Renováveis,262.2324004366752,157.33944026200513,314.67888052401025
Audi Center Ribeirão Preto,EDP | Graal 125 Sul (Plug&GO),183.41441664940984,110.04864998964591,73.36576665976393
Audi Center Ribeirão Preto,EDP | Graal Trevo (Plug&GO),12.113481664962716,7.26808899897763,4.845392665985086
Audi Center Ribeirão Preto,Posto San Remo,301.17533039106473,180.70519823463886,821.3872647029038
Audi Center Ribeirão Preto,Pão de Açúcar Jardim Paulista,287.04232325721557,172.22539395432935,5382.043561072792
Audi Center Ribeirão Preto,Shopping Cidade São Paulo,286.1444218546272,171.6866531127763,2452.6664730396615
Audi Center Ribeirão Preto,Posto Guararema,290.92893272100446,174.55735963260267,349.11471926520534
Audi Center Ribeirão Preto,Posto GAP São José dos Campos,297.21046998203394,178.32628198922035,356.6525639784407
Audi Center Ribeirão Preto,Graal dos 500,324.1714829964339,194.50288979786035,389.0057795957207
Audi Center Ribeirão Preto,Eletroposto Graal Estrela,347.39551425777,208.437308554662,416.874617109324
Audi Center Ribeirão Preto,EDP | Graal Coral (Plug&GO),95.12154166842481,57.07292500105489,32.61310000060279
Audi Center Ribeirão Preto,EDP | Graal Petropen (Plug&GO),378.09411759038045,226.85647055422825,151.23764703615217
Audi Center Ribeirão Preto,EDP | Graal Buenos Aires (Plug&GO),367.6319840134329,220.57919040805973,147.05279360537315
Audi Center Ribeirão Preto,EDP | Graal Topázio (Plug&GO),162.13052336458998,97.27831401875399,55.58760801071656
Eurobike Special BYD,Graal Itatiaia,363.69367769743775,218.21620661846265,181.84683884871887
Eurobike Special BYD,BR-153,342.5287159221295,205.51722955327767,128.44826847079855
Eurobike Special BYD,Eletroposto Kinsol - Alicante,292.8497404444112,175.7098442666467,292.8497404444112
Eurobike Special BYD,Eletroposto Shell - GTMaxEnergy,214.512924643903,128.7077547863418,321.7693869658545
Eurobike Special BYD,Eletrograal - Graal Pinda,311.5380979939803,186.92285879638817,155.76904899699014
Eurobike Special BYD,Graal 56,237.47638897092148,142.4858333825529,118.73819448546074
Eurobike Special BYD,Eletrograal Alemão,341.92206242738393,205.15323745643036,170.96103121369197
Eurobike Special BYD,Rodovia Washington Luís,97.04515063603286,58.22709038161972,97.04515063603286
Eurobike Special BYD,Rodovia Anhanguera,163.2564470739998,97.95386824439989,163.2564470739998
Eurobike Special BYD,Posto Calopysita,222.68945441778277,133.61367265066968,445.37890883556554
Eurobike Special BYD,GTMaxEnergy - Margutti Multimarcas,176.95729751697095,106.17437851018258,265.4359462754564
Eurobike Special BYD,Hub de Recarga Go Electric - Riacho Grande,311.9438205932722,187.16629235596332,51.99063676554537
Eurobike Special BYD,Paradouro Batistella ,289.95788161790995,173.97472897074596,579.9157632358199
Eurobike Special BYD,Luminares Energia Solar,225.07141376266551,135.0428482575993,337.6071206439983
Eurobike Special BYD,Eletrograal 67,229.73554496510567,137.8413269790634,459.47108993021135
Eurobike Special BYD,Avenida Interlagos,295.50287010537903,177.3017220632274,805.9169184692156
Eurobike Special BYD,Cluster Go Electric - Cajamar,255.05678578414586,153.03407147048753,127.52839289207293
Eurobike Special BYD,Posto Petrobull,200.33868208724056,120.20320925234432,546.3782238742924
Eurobike Special BYD,Shell Recharge - Zarp Limão (Carrefour),279.0408598753376,167.42451592520257,697.6021496883441
Eurobike Special BYD,Shell Recharge - Posto Arinella Bandeirantes,287.8821951488997,172.72931708933984,287.8821951488997
Eurobike Special BYD,Shell Recharge - Posto Shell São Gualter,280.6296910025988,168.3778146015593,336.7556292031186
Eurobike Special BYD,Avenida da Liberdade,235.1148040515505,141.0688824309303,641.2221928678649
Eurobike Special BYD,AGL Eletrônicos do Brasil,321.0512722060324,192.63076332361945,642.1025444120648
Eurobike Special BYD,Posto Branquinho,199.88335967112505,119.93001580267503,1713.2859400382147
Eurobike Special BYD,Eletroposto GoElectric,67.83072592885604,40.69843555731362,33.91536296442802
Eurobike Special BYD,Lagoa Eco Towers Resort,398.76975941726084,239.2618556503565,1087.5538893198022
Eurobike Special BYD,Maxi Shopping Jundiai,235.35605973240578,141.21363583944347,2017.3376548491926
Eurobike Special BYD,ATM EVs,173.14305182486822,103.88583109492093,259.71457773730236
Eurobike Special BYD,Posto Moinho I,238.99962033340657,143.39977220004394,286.7995444000879
Eurobike Special BYD,SAU 3 - Eco050 - Servico Atendimento Usuario,399.47462062147747,239.68477237288647,3424.068176755521
Eurobike Special BYD,SAU 4 - Eco050 - Servico Apoio Usuario,346.9282642185556,208.15695853113337,2973.670836159048
Eurobike Special BYD,SAU 5 - Eco050 - Servico Atendimento Usuario,311.55372587274576,186.93223552364745,2670.460507480678
Eurobike Special BYD,Hotel Sul,393.8948824704471,236.33692948226826,1074.2587703739466
Eurobike Special BYD,SAU 6 - Eco 050 - Servico Apoio Usuario,281.2322112932774,168.73932677596642,766.9969398907565
Eurobike Special BYD,Posto Galo Branco Franca - Shell Recharge,83.78122909814557,50.268737458887344,100.53747491777469
Eurobike Special BYD,Posto Rabi Ibate,80.97863491733058,48.58718095039835,32.39145396693223
Eurobike Special BYD,Posto BR - Pau Seco,76.89270796349884,46.135624778099306,30.75708318539953
Eurobike Special BYD,Posto Bizungao III,222.1522346623944,133.29134079743665,266.5826815948733
Eurobike Special BYD,Auto Posto Orbi,198.2909905256771,118.97459431540626,237.94918863081253
Eurobike Special BYD,Volvo Posto Crossville,280.79573199688394,168.47743919813036,112.31829279875359
Eurobike Special BYD,Frango Assado Itu - Tupinambá,248.20319684925494,148.92191810955296,165.4687978995033
Eurobike Special BYD,Porsche Service | Body & Paint Stuttgart,289.72688385112133,173.8361303106728,49.66746580304937
Eurobike Special BYD,Porsche Center São Paulo - Stuttgart,287.0425456215121,172.22552737290724,49.20729353511636
Eurobike Special BYD,Audi Center Uberlândia,261.03873148973173,156.62323889383904,104.41549259589269
Eurobike Special BYD,Thor Volvo - RP,3.2239462762056714,1.9343677657234029,6.447892552411343
Eurobike Special BYD,Audi Center Ribeirão Preto,1.0976694393774296,0.6586016636264577,0.43906777575097183
Eurobike Special BYD,Graal Topazio,3.2220528926849643,1.9332317356109787,1.2888211570739858
Eurobike Special BYD,Frango Assado,20.500278725005558,12.300167235003334,8.200111490002223
Eurobike Special BYD,Posto Jardim do Trevo,203.78838238525123,122.27302943115075,244.5460588623015
Eurobike Special BYD,Posto Fase Quattro,345.1995431928462,207.11972591570773,2798.915215077131
Eurobike Special BYD,EZVolt Canindé,282.77205826395385,169.66323495837233,282.77205826395385
Eurobike Special BYD,Eletroposto EZVolt / 99 - 100% elétrico,288.48002675237495,173.08801605142497,86.54400802571249
Eurobike Special BYD,Movida Tatuapé,284.7027171119085,170.82163026714508,341.64326053429016
Eurobike Special BYD,Shell Recharge - Frango Assado Jacareí,294.59900816648394,176.75940489989037,117.83960326659357
Eurobike Special BYD,Posto Campeão 28,263.30424245351344,157.98254547210806,263.30424245351344
Eurobike Special BYD,Frango Assado Carvalho Pinto,303.8816551033635,182.32899306201813,121.55266204134541
Eurobike Special BYD,CPFL,197.3831932707458,118.42991596244748,236.85983192489496
Eurobike Special BYD,Hub EZVolt,288.9307172944971,173.35843037669827,288.9307172944971
Eurobike Special BYD,Ibis Jundiaí Shopping ,238.23625652281012,142.94175391368609,1299.4704901244188
Eurobike Special BYD,3333 Avenida Nove de Julho,238.42859101690144,143.05715461014086,650.2597936824584
Eurobike Special BYD,Avenida Nove de Julho,238.60292257822928,143.16175354693758,1934.6182911748317
Eurobike Special BYD,Riviera Shopping Estacionamento ,338.89938025325847,203.33962815195508,58.097036614844306
Eurobike Special BYD,Volvo - Posto 6,78.77370276947998,47.26422166168799,29.54013853855499
Eurobike Special BYD,Zletric - Rancho Empyero,120.21321412259441,72.12792847355664,120.21321412259441
Eurobike Special BYD,Volvo Charger - Posto Ongaratto 500,396.6528641385458,237.99171848312747,495.81608017318223
Eurobike Special BYD,Shell Recharge - Posto Papa,279.2198758099081,167.53192548594487,335.06385097188974
Eurobike Special BYD,Eletroposto Eletroposto Volvo Carga Rápida,374.4583377658699,224.67500265952194,149.78333510634795
Eurobike Special BYD,Posto Arco Íris Roseira,316.9167261009763,190.1500356605858,126.76669044039053
Eurobike Special BYD,Eletroposto Tupinambá - Shopping Tamboré,271.8680551333085,163.1208330799851,741.4583321817504
Eurobike Special BYD,Eletropostos Volvo - Shopping Tamboré,271.85559660332996,163.11335796199796,2330.1908280285425
Eurobike Special BYD,(re)energisa - Alsol Energias Renováveis,263.1554024596397,157.8932414757838,315.7864829515676
Eurobike Special BYD,EDP | Graal 125 Sul (Plug&GO),182.4606707849247,109.47640247095481,72.98426831396988
Eurobike Special BYD,EDP | Graal Trevo (Plug&GO),12.847173729040597,7.7083042374243576,5.138869491616239
Eurobike Special BYD,Posto San Remo,300.1967009741106,180.11802058446636,818.7182753839381
Eurobike Special BYD,Pão de Açúcar Jardim Paulista,286.00534690014064,171.60320814008438,5362.600254377637
Eurobike Special BYD,Shopping Cidade São Paulo,285.1066029632008,171.0639617779205,2443.7708825417217
Eurobike Special BYD,Posto Guararema,289.8403386163126,173.90420316978756,347.80840633957513
Eurobike Special BYD,Posto GAP São José dos Campos,296.1128915351104,177.66773492106626,355.3354698421325
Eurobike Special BYD,Graal dos 500,323.10522533622515,193.8631352017351,387.7262704034702
Eurobike Special BYD,Eletroposto Graal Estrela,346.37375785803846,207.82425471482307,415.64850942964614
Eurobike Special BYD,EDP | Graal Coral (Plug&GO),94.09363155188576,56.456178931131454,32.260673674932264
Eurobike Special BYD,EDP | Graal Petropen (Plug&GO),377.3136385863078,226.38818315178466,150.92545543452312
Eurobike Special BYD,EDP | Graal Buenos Aires (Plug&GO),366.84396092497786,220.10637655498672,146.73758436999114
Eurobike Special BYD,EDP | Graal Topázio (Plug&GO),161.15161547293803,96.69096928376283,55.25198244786447
Graal Topazio,Graal Itatiaia,362.38737999583424,217.43242799750055,181.19368999791712
Graal Topazio,BR-153,341.60286024913654,204.96171614948193,128.1010725934262
Graal Topazio,Eletroposto Kinsol - Alicante,293.8627201529291,176.31763209175747,293.8627201529291
Graal Topazio,Eletroposto Shell - GTMaxEnergy,215.96265920310483,129.57759552186292,323.94398880465724
Graal Topazio,Eletrograal - Graal Pinda,311.0713913530601,186.64283481183605,155.53569567653005
Graal Topazio,Graal 56,238.6314201954317,143.178852117259,119.31571009771585
Graal Topazio,Eletrograal Alemão,340.76105769499895,204.45663461699937,170.38052884749948
Graal Topazio,Rodovia Washington Luís,99.34680293522949,59.6080817611377,99.34680293522949
Graal Topazio,Rodovia Anhanguera,164.68785939267752,98.81271563560651,164.68785939267752
Graal Topazio,Posto Calopysita,223.63090115012557,134.17854069007535,447.26180230025113
Graal Topazio,GTMaxEnergy - Margutti Multimarcas,178.4104399175115,107.0462639505069,267.6156598762673
Graal Topazio,Hub de Recarga Go Electric - Riacho Grande,312.96255628777044,187.77753377266225,52.16042604796174
Graal Topazio,Paradouro Batistella ,290.33605395579093,174.20163237347455,580.6721079115819
Graal Topazio,Luminares Energia Solar,226.18817328383687,135.71290397030214,339.28225992575534
Graal Topazio,Eletrograal 67,230.8747341285142,138.52484047710854,461.7494682570284
Graal Topazio,Avenida Interlagos,296.6144514302214,177.9686708581328,808.9485039006038
Graal Topazio,Cluster Go Electric - Cajamar,256.1816485577786,153.70898913466715,128.0908242788893
Graal Topazio,Posto Petrobull,197.32462956803812,118.39477774082286,538.158080640104
Graal Topazio,Shell Recharge - Zarp Limão (Carrefour),280.0742723218941,168.04456339313649,700.1856808047353
Graal Topazio,Shell Recharge - Posto Arinella Bandeirantes,288.96438145436343,173.37862887261807,288.96438145436343
Graal Topazio,Shell Recharge - Posto Shell São Gualter,281.71477375984966,169.0288642559098,338.0577285118196
Graal Topazio,Avenida da Liberdade,236.2188159710124,141.73128958260745,644.2331344663974
Graal Topazio,AGL Eletrônicos do Brasil,318.06383590457625,190.83830154274574,636.1276718091525
Graal Topazio,Posto Branquinho,196.87481860142205,118.12489116085322,1687.4984451550463
Graal Topazio,Eletroposto GoElectric,68.9619906932193,41.377194415931584,34.48099534660965
Graal Topazio,Lagoa Eco Towers Resort,397.15132162451175,238.29079297470707,1083.1399680668503
Graal Topazio,Maxi Shopping Jundiai,236.4498119863372,141.86988719180232,2026.7126741686045
Graal Topazio,ATM EVs,174.97281261894656,104.98368757136794,262.45921892841983
Graal Topazio,Posto Moinho I,237.53745884230472,142.5224753053828,285.0449506107656
Graal Topazio,SAU 3 - Eco050 - Servico Atendimento Usuario,397.2990271458306,238.37941628749837,3405.4202326785485
Graal Topazio,SAU 4 - Eco050 - Servico Apoio Usuario,344.81326144352073,206.88795686611243,2955.5422409444636
Graal Topazio,SAU 5 - Eco050 - Servico Atendimento Usuario,309.6250812685301,185.77504876111806,2653.929268015972
Graal Topazio,Hotel Sul,395.12628645031776,237.07577187019066,1077.6171448645032
Graal Topazio,SAU 6 - Eco 050 - Servico Apoio Usuario,279.4429956064054,167.66579736384324,762.1172607447421
Graal Topazio,Posto Galo Branco Franca - Shell Recharge,80.74016400097773,48.44409840058664,96.88819680117328
Graal Topazio,Posto Rabi Ibate,83.83446580143578,50.300679480861476,33.53378632057431
Graal Topazio,Posto BR - Pau Seco,80.04653768469498,48.027922610816994,32.018615073877996
Graal Topazio,Posto Bizungao III,225.2224767919432,135.13348607516593,270.26697215033187
Graal Topazio,Auto Posto Orbi,201.1524771134929,120.69148626809573,241.38297253619146
Graal Topazio,Volvo Posto Crossville,278.3566290101503,167.01397740609016,111.34265160406012
Graal Topazio,Frango Assado Itu - Tupinambá,249.85515971538695,149.91309582923216,166.57010647692465
Graal Topazio,Porsche Service | Body & Paint Stuttgart,290.8608467694796,174.51650806168777,49.861859446196505
Graal Topazio,Porsche Center São Paulo - Stuttgart,288.12913593920695,172.87748156352416,49.3935661610069
Graal Topazio,Audi Center Uberlândia,259.36641467004995,155.61984880202996,103.74656586801999
Graal Topazio,Thor Volvo - RP,0.009680197251243867,0.00580811835074632,0.019360394502487735
Graal Topazio,Audi Center Ribeirão Preto,3.414781077401025,2.048868646440615,1.36591243096041
Graal Topazio,Eurobike Special BYD,3.2220528926849643,1.9332317356109787,6.444105785369929
Graal Topazio,Frango Assado,21.596230434472794,12.957738260683676,8.638492173789118
Graal Topazio,Posto Jardim do Trevo,204.97665742734728,122.98599445640836,245.97198891281673
Graal Topazio,Posto Fase Quattro,347.2713044707224,208.36278268243342,2815.7132794923436
Graal Topazio,EZVolt Canindé,283.75434558166125,170.25260734899675,283.75434558166125
Graal Topazio,Eletroposto EZVolt / 99 - 100% elétrico,289.42999617335107,173.65799770401065,86.82899885200533
Graal Topazio,Movida Tatuapé,285.650567209643,171.3903403257858,342.7806806515716
Graal Topazio,Shell Recharge - Frango Assado Jacareí,294.866064554273,176.9196387325638,117.9464258217092
Graal Topazio,Posto Campeão 28,264.37535174428984,158.62521104657392,264.37535174428984
Graal Topazio,Frango Assado Carvalho Pinto,303.98620995072025,182.39172597043213,121.59448398028812
